analysis_version,pair_id,review_id,review_title,left_group_id,left_test,right_group_id,right_test,comparison_type,clinical_comparability_note,baseline_tradeoff_set,starting_probability,directness_classification,overlapping_study_identifier_count,overlapping_study_identifiers,same_participants_established,cross_test_cells_available,cross_test_covariance_available,paired_inference_supported,left_information_bits,right_information_bits,signed_information_bits_difference,absolute_information_bits_difference,signed_fraction_entropy_removed_difference_percentage_points,absolute_fraction_entropy_removed_difference_percentage_points,signed_youden_j_difference,absolute_youden_j_difference,left_post_negative_probability,right_post_negative_probability,signed_post_negative_probability_difference_percentage_points,absolute_post_negative_probability_difference_percentage_points,youden_information_direction_differs,information_negative_result_direction_differs,uncertainty_status,inference_status,source_interpretation,estimator
0.42.0,P11,CD009591,Imaging modalities for the non-invasive diagnosis of endometriosis,legacy:CD009591:1,Pelvic TVUS,legacy:CD009591:21,Pelvic MRI,1,TVUS versus MRI for the same anatomical target,True,0.2,indirect,0,,False,False,False,False,0.1942451799030816,0.101087557350225,0.0931576225528566,0.0931576225528566,12.904002935000259,12.904002935000259,0.09661350507510158,0.09661350507510158,0.0907526612155618,0.077918405339558,1.28342558760038,1.28342558760038,False,True,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P11,CD009591,Imaging modalities for the non-invasive diagnosis of endometriosis,legacy:CD009591:1,Pelvic TVUS,legacy:CD009591:21,Pelvic MRI,1,TVUS versus MRI for the same anatomical target,True,0.5,indirect,0,,False,False,False,False,0.267622443673524,0.1582218394520669,0.10940060422145712,0.10940060422145712,10.940060422145711,10.940060422145711,0.09661350507510158,0.09661350507510158,0.2853278576580407,0.2526219280061099,3.2705929651930807,3.2705929651930807,False,True,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P12,CD009591,Imaging modalities for the non-invasive diagnosis of endometriosis,legacy:CD009591:10,POD TVUS,legacy:CD009591:33,POD MRI,1,TVUS versus MRI for the same anatomical target,True,0.05,indirect,0,,False,False,False,False,0.1295104666838939,0.1057091534365775,0.023801313247316408,0.023801313247316408,8.31060269878487,8.31060269878487,0.004041955705198053,0.004041955705198053,0.0101292081043168,0.0076898870590433,0.24393210452735006,0.24393210452735006,False,True,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P12,CD009591,Imaging modalities for the non-invasive diagnosis of endometriosis,legacy:CD009591:10,POD TVUS,legacy:CD009591:33,POD MRI,1,TVUS versus MRI for the same anatomical target,True,0.2,indirect,0,,False,False,False,False,0.3722117703948482,0.3274778137006413,0.04473395669420693,0.04473395669420693,6.19645599208693,6.19645599208693,0.004041955705198053,0.004041955705198053,0.0463530400374774,0.0355031562973332,1.08498837401442,1.08498837401442,False,True,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P12,CD009591,Imaging modalities for the non-invasive diagnosis of endometriosis,legacy:CD009591:10,POD TVUS,legacy:CD009591:33,POD MRI,1,TVUS versus MRI for the same anatomical target,True,0.5,indirect,0,,False,False,False,False,0.5099513356866108,0.4811704227061965,0.028780912980414297,0.028780912980414297,2.8780912980414297,2.8780912980414297,0.004041955705198053,0.004041955705198053,0.1627765906756521,0.1283428919334391,3.4433698742213,3.4433698742213,False,True,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P13,CD009591,Imaging modalities for the non-invasive diagnosis of endometriosis,legacy:CD009591:12,Rectosigmoid TVUS,legacy:CD009591:36,Rectosigmoid MRI,1,TVUS versus MRI for the same anatomical target,False,0.05,partially overlapping,2,Abrao 2007 | Bazot 2009,False,False,False,False,0.1338492196126357,0.1432254301288381,-0.009376210516202382,0.009376210516202382,-3.273851304364989,3.273851304364989,-0.026381359859302123,0.026381359859302123,0.0068026626702158,0.0054687929506501,0.13338697195656993,0.13338697195656993,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P13,CD009591,Imaging modalities for the non-invasive diagnosis of endometriosis,legacy:CD009591:12,Rectosigmoid TVUS,legacy:CD009591:36,Rectosigmoid MRI,1,TVUS versus MRI for the same anatomical target,False,0.2,partially overlapping,2,Abrao 2007 | Bazot 2009,False,False,False,False,0.3972608411316569,0.4246318570416281,-0.027371015909971208,0.027371015909971208,-3.791377022699427,3.791377022699427,-0.026381359859302123,0.026381359859302123,0.0315088572083536,0.0254547413528219,0.60541158555317,0.60541158555317,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P13,CD009591,Imaging modalities for the non-invasive diagnosis of endometriosis,legacy:CD009591:12,Rectosigmoid TVUS,legacy:CD009591:36,Rectosigmoid MRI,1,TVUS versus MRI for the same anatomical target,False,0.5,partially overlapping,2,Abrao 2007 | Bazot 2009,False,False,False,False,0.5653093245933587,0.6078929997591682,-0.04258367516580952,0.04258367516580952,-4.258367516580952,4.258367516580952,-0.026381359859302123,0.026381359859302123,0.1151506341653157,0.0945952709459037,2.0555363219411995,2.0555363219411995,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P14,CD011134,Blood CEA levels for detecting recurrent colorectal cancer,legacy:CD011134:2,CEA at 2.5µg/L,legacy:CD011134:3,CEA at 5µg/L,2,Different positivity thresholds for the same test and target,True,0.05,partially overlapping,1,Steele 1982,False,False,False,False,0.0547685872796002,0.0559804040866883,-0.0012118168070881022,0.0012118168070881022,-0.4231248890669892,0.4231248890669892,0.03313914436741383,0.03313914436741383,0.0127077513353931,0.0182907684842717,-0.5583017148878602,0.5583017148878602,True,True,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P14,CD011134,Blood CEA levels for detecting recurrent colorectal cancer,legacy:CD011134:2,CEA at 2.5µg/L,legacy:CD011134:3,CEA at 5µg/L,2,Different positivity thresholds for the same test and target,True,0.2,partially overlapping,1,Steele 1982,False,False,False,False,0.1788987698007898,0.1758257376914122,0.0030730321093776214,0.0030730321093776214,0.42567010913421854,0.42567010913421854,0.03313914436741383,0.03313914436741383,0.0576161738069827,0.0813044472219937,-2.3688273415011,2.3688273415011,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P14,CD011134,Blood CEA levels for detecting recurrent colorectal cancer,legacy:CD011134:2,CEA at 2.5µg/L,legacy:CD011134:3,CEA at 5µg/L,2,Different positivity thresholds for the same test and target,True,0.5,partially overlapping,1,Steele 1982,False,False,False,False,0.2742554679785244,0.2540021549288515,0.020253313049672927,0.020253313049672927,2.0253313049672927,2.0253313049672927,0.03313914436741383,0.03313914436741383,0.1964999665504242,0.2614473034370775,-6.49473368866533,6.49473368866533,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P15,CD011134,Blood CEA levels for detecting recurrent colorectal cancer,legacy:CD011134:2,CEA at 2.5µg/L,legacy:CD011134:4,CEA at 10µg/L,2,Different positivity thresholds for the same test and target,True,0.05,partially overlapping,1,Steele 1982,False,False,False,False,0.0547685872796002,0.0847089720443756,-0.029940384764775396,0.029940384764775396,-10.454156030943148,10.454156030943148,-0.016282935601775295,0.016282935601775295,0.0127077513353931,0.018257335982784,-0.5549584647390899,0.5549584647390899,False,True,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P15,CD011134,Blood CEA levels for detecting recurrent colorectal cancer,legacy:CD011134:2,CEA at 2.5µg/L,legacy:CD011134:4,CEA at 10µg/L,2,Different positivity thresholds for the same test and target,True,0.2,partially overlapping,1,Steele 1982,False,False,False,False,0.1788987698007898,0.2468259847675845,-0.06792721496679469,0.06792721496679469,-9.40913858981939,9.40913858981939,-0.016282935601775295,0.016282935601775295,0.0576161738069827,0.0811653588201867,-2.3549185013204,2.3549185013204,False,True,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P15,CD011134,Blood CEA levels for detecting recurrent colorectal cancer,legacy:CD011134:2,CEA at 2.5µg/L,legacy:CD011134:4,CEA at 10µg/L,2,Different positivity thresholds for the same test and target,True,0.5,partially overlapping,1,Steele 1982,False,False,False,False,0.2742554679785244,0.3325831437287708,-0.05832767575024639,0.05832767575024639,-5.832767575024639,5.832767575024639,-0.016282935601775295,0.016282935601775295,0.1964999665504242,0.261087623376224,-6.458765682579978,6.458765682579978,False,True,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P16,CD011134,Blood CEA levels for detecting recurrent colorectal cancer,legacy:CD011134:3,CEA at 5µg/L,legacy:CD011134:4,CEA at 10µg/L,2,Different positivity thresholds for the same test and target,True,0.05,partially overlapping,2,Banaszkiewicz 2011 | Steele 1982,False,False,False,False,0.0559804040866883,0.0847089720443756,-0.028728567957687294,0.028728567957687294,-10.03103114187616,10.03103114187616,-0.049422079969189125,0.049422079969189125,0.0182907684842717,0.018257335982784,0.0033432501487701966,0.0033432501487701966,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P16,CD011134,Blood CEA levels for detecting recurrent colorectal cancer,legacy:CD011134:3,CEA at 5µg/L,legacy:CD011134:4,CEA at 10µg/L,2,Different positivity thresholds for the same test and target,True,0.2,partially overlapping,2,Banaszkiewicz 2011 | Steele 1982,False,False,False,False,0.1758257376914122,0.2468259847675845,-0.07100024707617231,0.07100024707617231,-9.834808698953609,9.834808698953609,-0.049422079969189125,0.049422079969189125,0.0813044472219937,0.0811653588201867,0.013908840180699988,0.013908840180699988,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P16,CD011134,Blood CEA levels for detecting recurrent colorectal cancer,legacy:CD011134:3,CEA at 5µg/L,legacy:CD011134:4,CEA at 10µg/L,2,Different positivity thresholds for the same test and target,True,0.5,partially overlapping,2,Banaszkiewicz 2011 | Steele 1982,False,False,False,False,0.2540021549288515,0.3325831437287708,-0.07858098879991932,0.07858098879991932,-7.858098879991932,7.858098879991932,-0.049422079969189125,0.049422079969189125,0.2614473034370775,0.261087623376224,0.03596800608535178,0.03596800608535178,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P17,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:37,Age; PAPP-A,legacy:CD011975:39,Age; free ßhCG,1,Alternative single-biomarker screening strategies,True,0.05,partially overlapping,4,Biagiotti 1998 | Forest 1997 | Spencer 1999a | Wald 2003a,False,False,False,False,0.0615789717800581,0.0386649208364309,0.022914050943627196,0.022914050943627196,8.000801116874229,8.000801116874229,0.1283299230187056,0.1283299230187056,0.0245273489935541,0.0312549570463734,-0.6727608052819297,0.6727608052819297,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P17,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:37,Age; PAPP-A,legacy:CD011975:39,Age; free ßhCG,1,Alternative single-biomarker screening strategies,True,0.2,partially overlapping,4,Biagiotti 1998 | Forest 1997 | Spencer 1999a | Wald 2003a,False,False,False,False,0.1794211269195392,0.1139998330844513,0.06542129383508791,0.06542129383508791,9.06202353093006,9.06202353093006,0.1283299230187056,0.1283299230187056,0.1066916685131566,0.132885997885379,-2.6194329372222396,2.6194329372222396,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P17,CD011975,First trimester serum tests for Down's syndrome screening,legacy:CD011975:37,Age; PAPP-A,legacy:CD011975:39,Age; free ßhCG,1,Alternative single-biomarker screening strategies,True,0.5,partially overlapping,4,Biagiotti 1998 | Forest 1997 | Spencer 1999a | Wald 2003a,False,False,False,False,0.2381883986312558,0.1510004170756956,0.0871879815555602,0.0871879815555602,8.718798155556021,8.718798155556021,0.1283299230187056,0.1283299230187056,0.3232897163129163,0.3800385755148354,-5.674885920191908,5.674885920191908,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P18,CD010023,Computed tomography versus magnetic resonance imaging versus bone scintigraphy for clinically suspected scaphoid fractures in patients with negative plain radiographs,legacy:CD010023:2,MRI,legacy:CD010023:3,BS,1,MRI versus bone scintigraphy for suspected scaphoid fracture,True,0.05,partially overlapping,1,Beeres 2008,False,False,False,False,0.1260073947571847,0.107805183338572,0.018202211418612696,0.018202211418612696,6.355588272274481,6.355588272274481,-0.054649425666565055,0.054649425666565055,0.0116646621236119,0.0029018739954535,0.87627881281584,0.87627881281584,True,True,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P18,CD010023,Computed tomography versus magnetic resonance imaging versus bone scintigraphy for clinically suspected scaphoid fractures in patients with negative plain radiographs,legacy:CD010023:2,MRI,legacy:CD010023:3,BS,1,MRI versus bone scintigraphy for suspected scaphoid fracture,True,0.2,partially overlapping,1,Beeres 2008,False,False,False,False,0.3579361181883657,0.3486718825844281,0.009264235603937576,0.009264235603937576,1.2832629273671625,1.2832629273671625,-0.054649425666565055,0.054649425666565055,0.0530850722199566,0.013635519381748,3.94495528382086,3.94495528382086,True,True,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P18,CD010023,Computed tomography versus magnetic resonance imaging versus bone scintigraphy for clinically suspected scaphoid fractures in patients with negative plain radiographs,legacy:CD010023:2,MRI,legacy:CD010023:3,BS,1,MRI versus bone scintigraphy for suspected scaphoid fracture,True,0.5,partially overlapping,1,Beeres 2008,False,False,False,False,0.483589088189787,0.5473457515115421,-0.06375666332175506,0.06375666332175506,-6.375666332175506,6.375666332175506,-0.054649425666565055,0.054649425666565055,0.1831695780430789,0.0523986299252247,13.07709481178542,13.07709481178542,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P19,CD010276,Diagnostic tests for oral cancer and potentially malignant disorders in patients presenting with clinically evident lesions,legacy:CD010276:1,Vital Staining,legacy:CD010276:2,Oral Cytology,1,Alternative tests for the same target condition,False,0.05,partially overlapping,1,Rahman 2012,False,False,False,False,0.0356618689667147,0.1014351936950325,-0.06577332472831779,0.06577332472831779,-22.96579034591053,22.96579034591053,-0.2670759643819627,0.2670759643819627,0.0148196669240847,0.0071739955639479,0.76456713601368,0.76456713601368,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P19,CD010276,Diagnostic tests for oral cancer and potentially malignant disorders in patients presenting with clinically evident lesions,legacy:CD010276:1,Vital Staining,legacy:CD010276:2,Oral Cytology,1,Alternative tests for the same target condition,False,0.2,partially overlapping,1,Rahman 2012,False,False,False,False,0.119177599547045,0.3181752076196933,-0.19899760807264832,0.19899760807264832,-27.56474079370697,27.56474079370697,-0.2670759643819627,0.2670759643819627,0.0666873516180449,0.0331837535508688,3.35035980671761,3.35035980671761,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P19,CD010276,Diagnostic tests for oral cancer and potentially malignant disorders in patients presenting with clinically evident lesions,legacy:CD010276:1,Vital Staining,legacy:CD010276:2,Oral Cytology,1,Alternative tests for the same target condition,False,0.5,partially overlapping,1,Rahman 2012,False,False,False,False,0.1878241381323078,0.4740999452846765,-0.2862758071523687,0.2862758071523687,-28.62758071523687,28.62758071523687,-0.2670759643819627,0.2670759643819627,0.2222796774493487,0.1207174407900678,10.15622366592809,10.15622366592809,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P20,CD010276,Diagnostic tests for oral cancer and potentially malignant disorders in patients presenting with clinically evident lesions,legacy:CD010276:1,Vital Staining,legacy:CD010276:3,Light-based,1,Alternative tests for the same target condition,True,0.05,partially overlapping,1,Ujaoney 2012,False,False,False,False,0.0356618689667147,0.0305907002115246,0.005071168755190102,0.005071168755190102,1.7706782943007802,1.7706782943007802,0.03993045731657907,0.03993045731657907,0.0148196669240847,0.0122829172462808,0.25367496778038995,0.25367496778038995,False,True,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P20,CD010276,Diagnostic tests for oral cancer and potentially malignant disorders in patients presenting with clinically evident lesions,legacy:CD010276:1,Vital Staining,legacy:CD010276:3,Light-based,1,Alternative tests for the same target condition,True,0.2,partially overlapping,1,Ujaoney 2012,False,False,False,False,0.119177599547045,0.1041360878469161,0.015041511700128907,0.015041511700128907,2.0835193707866018,2.0835193707866018,0.03993045731657907,0.03993045731657907,0.0666873516180449,0.0557748164634093,1.0912535154635596,1.0912535154635596,False,True,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P20,CD010276,Diagnostic tests for oral cancer and potentially malignant disorders in patients presenting with clinically evident lesions,legacy:CD010276:1,Vital Staining,legacy:CD010276:3,Light-based,1,Alternative tests for the same target condition,True,0.5,partially overlapping,1,Ujaoney 2012,False,False,False,False,0.1878241381323078,0.1697475416938654,0.018076596438442394,0.018076596438442394,1.8076596438442394,1.8076596438442394,0.03993045731657907,0.03993045731657907,0.2222796774493487,0.191120185969014,3.11594914803347,3.11594914803347,False,True,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P21,CD010276,Diagnostic tests for oral cancer and potentially malignant disorders in patients presenting with clinically evident lesions,legacy:CD010276:2,Oral Cytology,legacy:CD010276:3,Light-based,1,Alternative tests for the same target condition,False,0.05,indirect,0,,False,False,False,False,0.1014351936950325,0.0305907002115246,0.0708444934835079,0.0708444934835079,24.736468640211314,24.736468640211314,0.30700642169854175,0.30700642169854175,0.0071739955639479,0.0122829172462808,-0.51089216823329,0.51089216823329,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P21,CD010276,Diagnostic tests for oral cancer and potentially malignant disorders in patients presenting with clinically evident lesions,legacy:CD010276:2,Oral Cytology,legacy:CD010276:3,Light-based,1,Alternative tests for the same target condition,False,0.2,indirect,0,,False,False,False,False,0.3181752076196933,0.1041360878469161,0.21403911977277723,0.21403911977277723,29.64826016449357,29.64826016449357,0.30700642169854175,0.30700642169854175,0.0331837535508688,0.0557748164634093,-2.2591062912540503,2.2591062912540503,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P21,CD010276,Diagnostic tests for oral cancer and potentially malignant disorders in patients presenting with clinically evident lesions,legacy:CD010276:2,Oral Cytology,legacy:CD010276:3,Light-based,1,Alternative tests for the same target condition,False,0.5,indirect,0,,False,False,False,False,0.4740999452846765,0.1697475416938654,0.3043524035908111,0.3043524035908111,30.43524035908111,30.43524035908111,0.30700642169854175,0.30700642169854175,0.1207174407900678,0.191120185969014,-7.040274517894621,7.040274517894621,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P22,CD009579,Circulating antigen tests and urine reagent strips for diagnosis of active schistosomiasis in endemic areas,legacy:CD009579:1,Microhaematuria,legacy:CD009579:3,CCA POC mansoni trace threshold,1,Alternative tests for the same target condition,True,0.05,indirect,0,,False,False,False,False,0.0617266151726401,0.0284712555934465,0.0332553595791936,0.0332553595791936,11.61163160184317,11.61163160184317,0.16792901668647175,0.16792901668647175,0.0155971818779885,0.0113123244043275,0.4284857473660999,0.4284857473660999,False,True,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P22,CD009579,Circulating antigen tests and urine reagent strips for diagnosis of active schistosomiasis in endemic areas,legacy:CD009579:1,Microhaematuria,legacy:CD009579:3,CCA POC mansoni trace threshold,1,Alternative tests for the same target condition,True,0.2,indirect,0,,False,False,False,False,0.1951558931868174,0.0975634388526665,0.0975924543341509,0.0975924543341509,13.518306743468353,13.518306743468353,0.16792901668647175,0.16792901668647175,0.0699927761937955,0.0515468603950074,1.8445915798788097,1.8445915798788097,False,True,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P22,CD009579,Circulating antigen tests and urine reagent strips for diagnosis of active schistosomiasis in endemic areas,legacy:CD009579:1,Microhaematuria,legacy:CD009579:3,CCA POC mansoni trace threshold,1,Alternative tests for the same target condition,True,0.5,indirect,0,,False,False,False,False,0.2857060049229927,0.1610891272283618,0.1246168776946309,0.1246168776946309,12.46168776946309,12.46168776946309,0.16792901668647175,0.16792901668647175,0.2313852224968592,0.1785728346464464,5.281238785041278,5.281238785041278,False,True,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
0.42.0,P23,CD009579,Circulating antigen tests and urine reagent strips for diagnosis of active schistosomiasis in endemic areas,legacy:CD009579:1,Microhaematuria,legacy:CD009579:4,Proteinuria,1,Alternative tests for the same target condition,False,0.05,partially overlapping,43,Abdel-Wahab 1992 | Abdel-Wahab 2000 | Aryeetey 2000 | Bogoch 2012 | Bosompem 1996 | Bosompem 2004 | Cooppan 1987 | Gabr 2000 | Gundersen 1996 | Hammad 1997 | Hammam 2000_a | Hammam 2000_b | Houmsou 2011 | Kassim 1989 | Kiliku 1991 | King 1988_a | Kitange 1993 | Morenikeji 2014 | Mott 1985a_1 | Mott 1985a_2 | Murare 1987 | Ndamukong 2001 | Ngándu 1988 | Nmorsi 2005 | Nwaorgu 1992 | Ofori 1986 | Okeke 2014_settingA | Okeke 2014_settingB | Poggensee 2000_settingA | Poggensee 2000_settingB | Pugh 1980 | Rasendramino 1998 | Sarda 1985 | Sarda 1986 | Sellin 1982 | Stephenson 1984 | Traore 1998 | Ugbomoiko 2009a | Ugbomoiko 2009b_1 | Ugbomoiko 2009b_2 | Verle 1994 | Warren 1979 | Wilkins 1979,False,False,False,False,0.0617266151726401,0.0294216511569145,0.03230496401572561,0.03230496401572561,11.27978604976797,11.27978604976797,0.17906379286634638,0.17906379286634638,0.0155971818779885,0.0247640347243711,-0.9166852846382599,0.9166852846382599,False,False,not calculated: same-participant cross-test cells and covariance are unavailable,exploratory within-review descriptive contrast only; not paired comparative inference,Study-identifier overlap does not establish paired participant-level evaluation; the contrast remains descriptive.,continuity-corrected bivariate REML central estimates
